file,class,type,cbo,wmc,dit,noc,rfc,lcom,nom,nopm,nosm,nof,nopf,nosf,nosi,loc
src,org.argouml.uml.diagram.ui.FigTextGroup,class,5,35,3,0,24,91,14,13,0,1,0,0,0,229
src,org.argouml.uml.diagram.static_structure.ui.FigDataType,class,13,34,5,1,45,78,13,10,0,2,0,2,10,332
src,org.argouml.uml.cognitive.critics.CrObjectWithoutComponent,class,8,18,4,0,15,10,5,5,0,0,0,0,2,120
src,org.argouml.ui.cmd.CmdSetPreferredSize,class,5,16,2,0,17,10,5,5,0,0,0,0,3,114
src,org.argouml.uml.ui.behavior.common_behavior.ActionNewSignal,class,1,6,3,0,19,1,2,2,0,0,0,0,14,73
src,org.argouml.model.ModelCommandCreationObserver,interface,1,1,1,0,0,0,1,0,0,0,0,0,0,38
src,org.argouml.model.euml.UmlHelperEUMLImpl,class,5,18,1,0,11,0,5,5,0,1,0,0,0,93
src,org.argouml.uml.ui.behavior.common_behavior.ActionNewUninterpretedAction,class,2,7,4,0,12,10,4,2,2,1,0,1,5,75
src,org.argouml.profile.TestReaderModelLoader,class,5,2,2,0,11,1,2,2,0,0,0,0,2,68
src,org.argouml.ui.cmd.ShortcutChangedEvent,class,0,2,1,0,0,0,2,2,0,2,0,1,0,57
src,org.argouml.application.api.GUISettingsTabInterface,interface,0,6,1,0,0,15,6,0,0,0,0,0,0,79
src,org.argouml.kernel.MemberList,class,10,118,1,0,24,255,27,24,0,5,0,1,0,401
src,org.argouml.uml.cognitive.critics.CrEmptyPackage,class,4,7,4,0,11,3,3,3,0,1,0,1,3,84
src,org.argouml.profile.ProfileFacade,class,3,10,1,0,5,26,8,6,8,1,0,1,4,87
src,org.argouml.swingext.SpacerPanel,class,0,5,5,0,0,0,5,5,0,1,0,0,0,59
src,org.argouml.profile.internal.TestProfileManagerImpl,class,6,10,2,0,20,1,5,4,0,1,0,0,1,109
src,org.argouml.uml.diagram.sequence.ui.ActionAddClassifierRole,class,5,4,3,0,7,1,2,2,0,1,0,1,2,73
src,org.argouml.ui.TestStylePanel,class,7,6,8,0,9,13,6,5,0,1,0,0,2,125
src,org.argouml.uml.diagram.ui.FeaturesCompartmentContainer,interface,0,0,1,0,0,0,0,0,0,0,0,0,0,32
src,org.argouml.cognitive.critics.TestSnoozeOrder,class,2,2,2,0,5,1,2,2,0,0,0,0,0,63
src,org.argouml.model.mdr.CoreHelperMDRImpl,class,120,1070,1,0,217,14392,166,146,5,2,0,1,30,3174
src,org.argouml.profile.internal.ocl.DefaultOclEvaluator,class,9,9,1,0,7,1,2,2,1,2,0,2,0,91
src,org.argouml.model.CommonBehaviorFactory,interface,1,29,1,0,0,406,29,0,0,0,0,0,0,232
